🐏广东,#genre#
少儿动画,http://171.110.43.108:8181/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://171.108.239.31:8181/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://171.109.225.183:8181/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://113.15.185.206:8181/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0

中国纪实,http://171.108.239.31:8181/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
北海经济科教w,http://113.15.185.206:8181/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
陕西西部影视,http://219.145.19.216:1911/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
陕西西部影视,http://219.145.19.216:8096/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
陕西西部影视,http://219.145.19.216:33848/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
陕西西部影视,http://219.145.19.216:12414/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
陕西西部影视,http://219.145.19.216:12492/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
陕西西部影视,http://219.145.19.216:7402/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
陕西西部影视,http://219.145.19.216:7071/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
陕西西部影视,http://219.145.19.216:8040/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
陕西西部影视,http://219.145.19.216:2087/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
陕西西部影视,http://219.145.19.216:3390/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
陕西西部影视,http://219.145.19.216:12248/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
陕西西部影视,http://219.145.19.216:8006/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
陕西西部影视,http://219.145.19.216:12448/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
陕西西部影视,http://219.145.19.216:1337/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
陕西西部影视,http://219.145.19.216:12583/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0

海南卫视W,http://113.15.185.206:8181/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://171.110.43.108:8181/tsfile/live/1080_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://171.109.225.183:8181/tsfile/live/1080_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://180.142.145.135:8181/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://171.38.38.156:8181/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
广西都市,http://171.110.43.108:8181/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
广西都市,http://171.108.239.31:8181/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
广西都市,http://171.109.225.183:8181/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
广西都市K2,http://113.15.185.206:8181/tsfile/live/faacts/1079_1.m3u8?key=txiptv&playlive=1&authid=0

安徽K2,http://113.15.185.206:8181/tsfile/live/faacts/1125_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视W,http://113.15.185.206:8181/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0
网络棋牌付费,http://113.15.185.206:8181/tsfile/live/1109_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育一套,http://171.110.43.108:8181/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育一套,http://171.109.225.183:8181/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院K1,http://113.15.185.206:8181/tsfile/live/1110_1.m3u8?key=txiptv&playlive=1&authid=0
中华特产付费,http://113.15.185.206:8181/tsfile/live/1113_1.m3u8?key=txiptv&playlive=1&authid=0
足球,http://171.108.239.31:8181/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://171.110.43.108:8181/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://171.108.239.31:8181/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://171.109.225.183:8181/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
广东嘉佳卡通,http://113.15.185.206:8181/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
浙江K2,http://113.15.185.206:8181/tsfile/live/faacts/1129_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://221.213.69.82:8888/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://113.15.185.206:8181/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://221.213.69.82:8888/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://221.213.69.82:8888/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV16,http://171.110.43.108:8181/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://171.109.225.183:8181/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://221.213.69.82:8888/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0

CCTV11,http://221.213.69.82:8888/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5 K2,http://113.15.185.206:8181/tsfile/live/faacts/1130_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://221.213.69.82:8888/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
牛戏剧场,http://171.110.43.108:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
牛戏剧场,http://171.109.225.183:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育,http://171.110.43.108:8181/tsfile/live/1078_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育,http://171.109.225.183:8181/tsfile/live/1078_1.m3u8?key=txiptv&playlive=1&authid=0
先锋乒羽付费,http://113.15.185.206:8181/tsfile/live/1114_1.m3u8?key=txiptv&playlive=1&authid=0
粤语节目10,http://113.15.185.206:8181/tsfile/live/1135_1.m3u8?key=txiptv&playlive=1&authid=0
粤语节目11,http://113.15.185.206:8181/tsfile/live/1137_1.m3u8?key=txiptv&playlive=1&authid=0
贵港新闻,http://171.108.239.31:8181/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻回放,http://171.110.43.108:8181/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻回放,http://171.109.225.183:8181/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
佳佳卡通W,http://113.15.185.206:8181/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0
广西国际,http://171.110.43.108:8181/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
广西国际,http://171.108.239.31:8181/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
广西国际,http://171.109.225.183:8181/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通W,http://113.15.185.206:8181/tsfile/live/1096_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://180.142.145.135:8181/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://171.38.38.156:8181/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育1,http://180.142.145.135:8181/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育1,http://171.38.38.156:8181/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
电影,http://171.110.43.108:8181/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
电影,http://171.108.239.31:8181/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
电影,http://171.109.225.183:8181/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
深圳都市,http://113.15.185.206:8181/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://171.110.43.108:8181/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://171.109.225.183:8181/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://219.137.29.178:4433/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14K2,http://113.15.185.206:8181/tsfile/live/faacts/1126_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺,http://171.110.43.108:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺,http://171.108.239.31:8181/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺,http://171.109.225.183:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
安多卫视,http://171.108.239.31:8181/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
全纪实,http://171.108.239.31:8181/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
全纪实,http://113.15.185.206:8181/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
爱上4K电影,http://171.110.43.108:8181/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
爱上4K电影,http://171.109.225.183:8181/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV音乐K1,http://113.15.185.206:8181/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
农林卫视,http://171.108.239.31:8181/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
广西K2,http://113.15.185.206:8181/tsfile/live/faacts/1128_1.m3u8?key=txiptv&playlive=1&authid=0

平南综合,http://171.108.239.31:8181/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
容县台,http://171.110.43.108:8181/tsfile/live/1031_6.m3u8?key=txiptv&playlive=1&authid=0
容县台,http://171.109.225.183:8181/tsfile/live/1031_6.m3u8?key=txiptv&playlive=1&authid=0
上海卫视W,http://113.15.185.206:8181/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://180.142.145.135:8181/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://180.142.145.135:8181/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://171.38.38.156:8181/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://171.38.38.156:8181/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺k2,http://113.15.185.206:8181/tsfile/live/faacts/1065_1.m3u8?key=txiptv&playlive=1&authid=0
精彩影视x,http://113.15.185.206:8181/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
天映经典,http://171.110.43.108:8181/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
天映经典,http://171.109.225.183:8181/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
CHC电影B3,http://113.15.185.206:8181/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
北京卡通,http://221.213.69.82:8888/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4K1,http://113.15.185.206:8181/tsfile/live/1099_1.m3u8?key=txiptv&playlive=1&authid=0
DTV1,http://180.142.145.135:8181/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
DTV1,http://171.38.38.156:8181/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
梨园频道,http://123.160.233.118:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
DTV2,http://180.142.145.135:8181/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
DTV2,http://171.38.38.156:8181/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
DTV3,http://180.142.145.135:8181/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
DTV3,http://171.38.38.156:8181/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
DTV4,http://180.142.145.135:8181/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
DTV4,http://171.38.38.156:8181/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
新闻频道,http://123.160.233.118:85/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈卡通W,http://113.15.185.206:8181/tsfile/live/1076_1.m3u8?key=txiptv&playlive=1&authid=0

CCTV7国防K2,http://113.15.185.206:8181/tsfile/live/faacts/1124_1.m3u8?key=txiptv&playlive=1&authid=0
野外,http://171.110.43.108:8181/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
野外,http://171.109.225.183:8181/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0

佳嘉卡通,http://171.108.239.31:8181/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
移动戏曲,http://123.160.233.118:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16奥运K2,http://113.15.185.206:8181/tsfile/live/faacts/1111_1.m3u8?key=txiptv&playlive=1&authid=0
陕西生活,http://219.145.19.216:1911/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
陕西生活,http://219.145.19.216:8096/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
陕西生活,http://219.145.19.216:33848/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
陕西生活,http://219.145.19.216:12414/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
陕西生活,http://219.145.19.216:12492/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
陕西生活,http://219.145.19.216:7402/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
陕西生活,http://219.145.19.216:7071/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
陕西生活,http://219.145.19.216:8040/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
陕西生活,http://219.145.19.216:2087/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
陕西生活,http://219.145.19.216:3390/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
陕西生活,http://219.145.19.216:12248/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
陕西生活,http://219.145.19.216:8006/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
陕西生活,http://219.145.19.216:12448/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
陕西生活,http://219.145.19.216:1337/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
陕西生活,http://219.145.19.216:12583/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
凤凰卫视,http://171.110.43.108:8181/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰卫视,http://171.109.225.183:8181/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
预留2,http://180.142.145.135:8181/tsfile/live/1069_1.m3u8?key=txiptv&playlive=1&authid=0
预留2,http://171.38.38.156:8181/tsfile/live/1069_1.m3u8?key=txiptv&playlive=1&authid=0
8戏曲B5,http://113.15.185.206:8181/tsfile/live/0150_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11W,http://113.15.185.206:8181/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0
中国天气B9,http://113.15.185.206:8181/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
南宁公共,http://171.110.43.108:8181/tsfile/live/1125_1.m3u8?key=txiptv&playlive=1&authid=0
南宁公共,http://171.109.225.183:8181/tsfile/live/1125_1.m3u8?key=txiptv&playlive=1&authid=0
CMCCB7,http://113.15.185.206:8181/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9B8,http://113.15.185.206:8181/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12K2,http://113.15.185.206:8181/tsfile/live/faacts/1132_1.m3u8?key=txiptv&playlive=1&authid=0
收藏天下付费,http://113.15.185.206:8181/tsfile/live/1117_1.m3u8?key=txiptv&playlive=1&authid=0
粤语节目9,http://113.15.185.206:8181/tsfile/live/1136_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://171.110.43.108:8181/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://171.108.239.31:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://171.109.225.183:8181/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://180.142.145.135:8181/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://171.38.38.156:8181/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
粤语节目6,http://113.15.185.206:8181/tsfile/live/1141_1.m3u8?key=txiptv&playlive=1&authid=0
粤语节目5,http://113.15.185.206:8181/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
粤语节目8,http://113.15.185.206:8181/tsfile/live/1138_1.m3u8?key=txiptv&playlive=1&authid=0
粤语节目7,http://113.15.185.206:8181/tsfile/live/1134_1.m3u8?key=txiptv&playlive=1&authid=0
粤语节目2,http://113.15.185.206:8181/tsfile/live/1143_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV5+体育,http://171.108.239.31:8181/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
粤语节目1,http://113.15.185.206:8181/tsfile/live/1142_1.m3u8?key=txiptv&playlive=1&authid=0
粤语节目4,http://113.15.185.206:8181/tsfile/live/1140_1.m3u8?key=txiptv&playlive=1&authid=0
粤语节目3,http://113.15.185.206:8181/tsfile/live/1139_1.m3u8?key=txiptv&playlive=1&authid=0
法制频道,http://123.160.233.118:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
深圳K2,http://113.15.185.206:8181/tsfile/live/faacts/1131_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视W,http://113.15.185.206:8181/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0
新科动漫,http://171.110.43.108:8181/tsfile/live/1104_1.m3u8?key=txiptv&playlive=1&authid=0
新科动漫,http://171.109.225.183:8181/tsfile/live/1104_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17农业K2,http://113.15.185.206:8181/tsfile/live/1115_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视,http://171.110.43.108:8181/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视,http://171.109.225.183:8181/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视,http://180.142.145.135:8181/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视,http://171.38.38.156:8181/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
民生频道,http://123.160.233.118:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://171.110.43.108:8181/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://171.108.239.31:8181/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://171.109.225.183:8181/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
福建卫视w,http://113.15.185.206:8181/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
汽摩,http://171.110.43.108:8181/tsfile/live/1098_1.m3u8?key=txiptv&playlive=1&authid=0
汽摩,http://171.109.225.183:8181/tsfile/live/1098_1.m3u8?key=txiptv&playlive=1&authid=0
经典重温K2,http://113.15.185.206:8181/tsfile/live/1085_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2K1,http://113.15.185.206:8181/tsfile/live/1098_1.m3u8?key=txiptv&playlive=1&authid=0
广西合浦w,http://113.15.185.206:8181/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
中国电影,http://171.110.43.108:8181/tsfile/live/1069_1.m3u8?key=txiptv&playlive=1&authid=0
中国电影,http://171.109.225.183:8181/tsfile/live/1069_1.m3u8?key=txiptv&playlive=1&authid=0

CCTV6B1,http://113.15.185.206:8181/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
优优宝贝付费,http://113.15.185.206:8181/tsfile/live/1118_1.m3u8?key=txiptv&playlive=1&authid=0
陕西都市青春,http://219.145.19.216:1911/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
陕西都市青春,http://219.145.19.216:8096/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
陕西都市青春,http://219.145.19.216:33848/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
陕西都市青春,http://219.145.19.216:12414/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
陕西都市青春,http://219.145.19.216:12492/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
陕西都市青春,http://219.145.19.216:7402/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
陕西都市青春,http://219.145.19.216:7071/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
陕西都市青春,http://219.145.19.216:8040/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
陕西都市青春,http://219.145.19.216:2087/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
陕西都市青春,http://219.145.19.216:3390/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
陕西都市青春,http://219.145.19.216:12248/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
陕西都市青春,http://219.145.19.216:8006/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
陕西都市青春,http://219.145.19.216:12448/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
陕西都市青春,http://219.145.19.216:1337/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
陕西都市青春,http://219.145.19.216:12583/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
湖南K2,http://113.15.185.206:8181/tsfile/live/faacts/1127_1.m3u8?key=txiptv&playlive=1&authid=0

天元围棋付费,http://113.15.185.206:8181/tsfile/live/1116_1.m3u8?key=txiptv&playlive=1&authid=0
南宁影视,http://171.110.43.108:8181/tsfile/live/1126_1.m3u8?key=txiptv&playlive=1&authid=0
南宁影视,http://171.109.225.183:8181/tsfile/live/1126_1.m3u8?key=txiptv&playlive=1&authid=0
边延卫视W,http://113.15.185.206:8181/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
央视新闻回放,http://171.110.43.108:8181/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
央视新闻回放,http://171.109.225.183:8181/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://171.110.43.108:8181/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://171.109.225.183:8181/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://180.142.145.135:8181/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://171.38.38.156:8181/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://113.15.185.206:8181/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
TV星河,http://171.108.239.31:8181/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰香港,http://171.110.43.108:8181/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰香港,http://171.109.225.183:8181/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰香港,http://180.142.145.135:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰香港,http://171.38.38.156:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3K1,http://113.15.185.206:8181/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://171.110.43.108:8181/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://171.109.225.183:8181/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://113.15.185.206:8181/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视W,http://113.15.185.206:8181/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0

南宁生活,http://171.110.43.108:8181/tsfile/live/1127_1.m3u8?key=txiptv&playlive=1&authid=0
南宁生活,http://171.109.225.183:8181/tsfile/live/1127_1.m3u8?key=txiptv&playlive=1&authid=0
中国音乐,http://171.110.43.108:8181/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
中国音乐,http://171.109.225.183:8181/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
通用73台   B4,http://113.15.185.206:8181/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0

CCTV10K1,http://113.15.185.206:8181/tsfile/live/1101_1.m3u8?key=txiptv&playlive=1&authid=0

新动漫付费,http://113.15.185.206:8181/tsfile/live/1112_1.m3u8?key=txiptv&playlive=1&authid=0
中国气象,http://171.110.43.108:8181/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
中国气象,http://171.108.239.31:8181/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
中国气象,http://171.109.225.183:8181/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
B10,http://113.15.185.206:8181/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://171.110.43.108:8181/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://171.109.225.183:8181/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0

广西移动,http://171.110.43.108:8181/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
广西移动,http://171.108.239.31:8181/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
广西移动,http://171.109.225.183:8181/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
S影院B6,http://113.15.185.206:8181/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻K2,http://113.15.185.206:8181/tsfile/live/faacts/1083_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视K1,http://113.15.185.206:8181/tsfile/live/faacts/1102_1.m3u8?key=txiptv&playlive=1&authid=0

